date,week,region_1_2_dairy,region_1_2_beef_dairy,region_3_dairy,region_3_beef_dairy,region_4_dairy,region_4_beef_dairy,region_5_dairy,region_5_beef_dairy,region_6_dairy,region_6_beef_dairy,region_7_dairy,region_7_beef_dairy,region_8_dairy,region_8_beef_dairy,region_9_dairy,region_9_beef_dairy,region_10_dairy,region_10_beef_dairy,reported_total_dairy,reported_total_beef_dairy,calculated_total_beef,calculated_pct_beef,calculated_total_dairy,calculated_total_beef_dairy,diff_dairy,diff_beef_dairy
2017-05-06,18,0.7,0.8,8.8,11.1,2.7,9.7,,,6.2,21.2,1.3,13.5,,,14.6,17.1,3.6,5.3,55.1,107.5,52.4,0.487,37.9,78.7,17.200000000000003,28.799999999999997
2017-05-13,19,0.6,0.8,9.7,12.2,2.8,10.5,,,5.6,20.1,1.0,12.8,,,15.1,17.6,3.5,4.8,55.5,108.1,52.599999999999994,0.487,38.3,78.8,17.200000000000003,29.299999999999997
2017-05-20,20,0.6,0.7,9.4,11.9,2.5,9.4,,,5.5,21.1,0.9,13.4,,,14.4,17.4,3.2,5.1,52.1,106.8,54.699999999999996,0.512,36.5,79.0,15.600000000000001,27.799999999999997
2017-05-27,21,0.6,0.8,8.9,11.7,2.3,9.6,,,6.0,19.3,1.2,13.3,,,13.7,16.8,3.5,5.3,53.7,106.1,52.39999999999999,0.494,36.2,76.8,17.5,29.299999999999997
2017-06-03,22,0.5,0.7,7.7,9.8,2.1,9.1,,,5.5,18.2,1.0,11.6,,,13.0,15.9,3.4,5.4,47.1,94.9,47.800000000000004,0.504,33.199999999999996,70.7,13.900000000000006,24.200000000000003
2017-06-10,23,0.7,0.8,9.6,12.3,2.3,10.2,,,5.7,21.7,1.1,12.7,,,13.8,17.5,3.6,6.0,52.7,111.7,59.0,0.528,36.800000000000004,81.2,15.899999999999999,30.5
2017-06-17,24,0.6,0.7,8.7,11.3,2.6,9.8,,,5.2,21.8,1.2,13.3,,,14.3,17.8,4.0,7.4,53.6,111.4,57.800000000000004,0.519,36.599999999999994,82.10000000000001,17.000000000000007,29.299999999999997
2017-06-24,25,0.6,0.7,9.4,11.8,2.5,9.5,,,5.3,20.1,0.8,12.5,,,13.2,17.0,4.1,7.5,53.4,109.7,56.300000000000004,0.513,35.9,79.1,17.5,30.60000000000001
2017-07-01,26,0.6,0.8,9.2,11.7,2.6,9.8,,,5.9,21.4,1.2,13.0,,,14.0,17.5,4.4,8.0,54.8,111.3,56.5,0.508,37.9,82.2,16.9,29.099999999999994
2017-07-08,27,0.5,0.5,7.5,9.4,1.6,6.7,,,5.4,16.6,0.7,9.3,,,12.3,15.3,3.2,7.0,44.1,88.4,44.300000000000004,0.501,31.2,64.8,12.900000000000002,23.60000000000001
2017-07-15,28,0.5,0.7,9.5,12.0,2.8,10.1,,,6.7,21.4,1.4,13.6,,,14.4,17.3,4.3,7.8,57.4,114.1,56.699999999999996,0.497,39.599999999999994,82.89999999999999,17.800000000000004,31.200000000000003
2017-07-22,29,0.6,0.7,9.5,12.0,2.8,10.1,,,6.1,20.8,1.1,11.9,,,14.3,17.5,4.3,7.8,56.8,109.8,53.0,0.483,38.7,80.8,18.099999999999994,29.0
2017-07-29,30,0.6,0.7,9.3,11.7,2.9,9.3,,,6.2,19.9,1.2,12.6,,,13.8,16.8,4.9,8.0,55.0,105.2,50.2,0.477,38.9,79.0,16.1,26.200000000000003
2017-08-05,31,0.6,0.7,9.6,11.9,2.7,9.4,,,6.5,21.6,0.8,12.2,,,14.0,16.4,4.8,8.0,56.7,107.2,50.5,0.471,39.0,80.19999999999999,17.700000000000003,27.000000000000014
2017-08-12,32,0.7,0.8,9.7,12.2,2.7,9.7,,,6.2,21.1,1.3,13.3,,,13.0,16.2,5.2,8.0,57.3,110.3,53.0,0.481,38.8,81.3,18.5,29.0
2017-08-19,33,0.7,0.8,9.5,11.9,2.1,10.0,,,7.4,21.2,0.8,13.3,,,13.7,16.5,5.4,8.7,57.1,110.6,53.49999999999999,0.484,39.6,82.4,17.5,28.19999999999999
2017-08-26,34,0.7,0.8,9.9,12.4,2.5,9.3,,,7.2,22.7,1.1,13.9,,,14.2,16.6,5.3,9.1,59.6,114.7,55.1,0.48,40.9,84.8,18.700000000000003,29.900000000000006
2017-09-02,35,0.6,0.7,10.0,12.5,2.1,9.0,,,7.9,21.4,0.8,13.1,,,14.4,17.6,4.7,8.6,59.1,112.3,53.199999999999996,0.474,40.50000000000001,82.89999999999999,18.599999999999994,29.400000000000006
2017-09-09,36,0.6,0.7,8.8,11.1,2.4,8.1,,,6.9,18.3,1.0,11.8,,,13.6,15.5,4.3,7.7,54.2,100.3,46.099999999999994,0.46,37.6,73.2,16.6,27.099999999999994
2017-09-16,37,0.6,0.8,10.2,12.8,2.3,8.2,,,7.0,22.9,0.9,12.5,,,15.1,17.4,5.5,9.0,60.5,114.2,53.7,0.47,41.599999999999994,83.6,18.900000000000006,30.60000000000001
2017-09-23,38,0.6,0.7,9.5,12.0,2.5,9.9,,,6.5,23.3,1.1,13.2,,,16.8,19.1,5.4,9.4,60.2,116.9,56.7,0.485,42.4,87.60000000000002,17.800000000000004,29.299999999999983
2017-09-30,39,0.6,0.7,9.4,11.9,2.8,9.4,,,6.4,21.3,1.0,13.9,,,16.6,19.2,4.8,9.5,59.2,113.2,54.0,0.477,41.6,85.89999999999999,17.6,27.30000000000001
2017-10-07,40,0.6,0.8,10.4,13.1,2.9,10.4,,,8.3,22.7,1.2,13.0,,,15.0,17.3,5.9,9.7,62.7,115.7,53.0,0.458,44.300000000000004,87.0,18.4,28.700000000000003
2017-10-14,41,0.5,0.7,9.8,12.4,2.2,9.5,,,7.8,22.5,1.1,14.4,,,15.5,18.2,5.4,10.2,60.7,118.0,57.3,0.486,42.300000000000004,87.9,18.4,30.099999999999994
2017-10-21,42,0.5,0.7,10.8,13.5,2.6,10.0,,,6.6,22.2,1.0,14.6,,,16.3,19.5,5.3,10.4,61.5,121.6,60.099999999999994,0.494,43.099999999999994,90.9,18.400000000000006,30.69999999999999
2017-10-28,43,0.5,0.7,8.7,11.1,2.7,10.6,,,6.8,22.0,1.0,14.1,,,14.9,18.3,4.9,10.5,57.0,116.3,59.3,0.51,39.5,87.3,17.5,29.0
2017-11-04,44,0.6,0.8,7.4,9.4,2.8,10.6,,,6.2,22.9,1.1,14.8,,,16.2,20.0,4.4,10.4,58.4,121.5,63.1,0.519,38.699999999999996,88.9,19.700000000000003,32.599999999999994
2017-11-11,45,0.6,0.7,6.9,8.9,2.9,10.3,,,6.2,22.0,1.1,14.7,,,15.5,20.1,4.7,10.3,57.2,120.1,62.89999999999999,0.524,37.900000000000006,86.99999999999999,19.299999999999997,33.10000000000001
2017-11-18,46,0.5,0.7,8.6,10.8,2.4,9.8,,,6.2,22.1,1.4,14.9,,,16.0,19.5,4.6,10.4,58.0,121.0,63.0,0.521,39.699999999999996,88.20000000000002,18.300000000000004,32.79999999999998
2017-11-25,47,0.5,0.5,8.2,10.4,2.1,7.0,,,5.0,19.2,1.0,11.5,,,12.9,15.9,4.0,9.0,48.4,101.0,52.6,0.521,33.699999999999996,73.5,14.700000000000003,27.5
2017-12-02,48,0.6,0.8,9.4,11.9,3.0,10.7,,,6.3,21.1,0.9,13.5,,,16.2,19.4,4.6,10.4,59.0,120.1,61.099999999999994,0.509,41.0,87.80000000000001,18.0,32.29999999999998
2017-12-09,49,0.6,0.8,10.7,13.4,3.0,10.8,,,5.9,22.0,1.0,13.7,,,16.6,20.2,5.3,10.0,62.3,123.8,61.5,0.497,43.099999999999994,90.9,19.200000000000003,32.89999999999999
2017-12-16,50,0.6,0.7,9.8,12.5,3.4,10.3,,,5.6,19.3,1.4,13.7,,,16.3,19.3,4.9,10.2,60.4,117.7,57.300000000000004,0.487,41.99999999999999,86.0,18.400000000000006,31.700000000000003
2017-12-23,51,0.6,0.9,11.2,14.1,3.1,9.9,,,6.2,19.8,1.0,13.0,,,16.1,18.1,4.9,10.2,61.4,116.4,55.00000000000001,0.473,43.1,86.00000000000001,18.299999999999997,30.39999999999999
2017-12-30,52,0.4,0.5,7.0,9.0,2.1,7.2,,,4.6,15.8,0.6,9.8,,,13.5,16.4,3.8,8.2,44.6,88.8,44.199999999999996,0.498,32.0,66.89999999999999,12.600000000000001,21.900000000000006
2018-01-06,1,0.4,0.6,7.8,9.9,2.6,8.9,13.8,21.3,6.5,18.7,1.0,13.5,1.7,5.5,15.3,16.9,4.5,8.6,53.7,103.7,50.0,0.482,53.60000000000001,103.9,0.09999999999999432,-0.20000000000000284
2018-01-13,2,0.7,0.8,10.6,13.3,3.2,10.1,16.5,25.4,7.4,23.2,1.1,14.3,2.0,6.4,18.6,21.3,5.5,10.4,65.6,125.2,59.60000000000001,0.476,65.6,125.2,0.0,0.0
2018-01-20,3,0.6,0.8,11.0,13.9,3.3,9.5,17.1,25.3,7.4,22.5,1.0,13.8,2.1,6.3,19.2,20.9,6.4,11.0,68.1,123.8,55.7,0.45,68.10000000000001,124.0,-1.4210854715202004e-14,-0.20000000000000284
2018-01-27,4,0.7,0.8,10.9,13.7,3.3,10.6,15.8,25.7,7.1,21.9,1.2,13.8,2.3,7.0,18.8,20.4,7.0,11.1,67.3,125.0,57.7,0.462,67.1,124.99999999999997,0.20000000000000284,2.842170943040401e-14
2018-02-03,5,0.6,0.7,10.8,13.5,3.3,10.0,17.3,26.7,7.9,22.0,1.1,14.3,1.9,7.4,16.6,18.3,7.3,11.2,66.8,124.1,57.3,0.462,66.8,124.10000000000001,0.0,-1.4210854715202004e-14
2018-02-10,6,0.6,0.8,9.5,12.0,3.6,10.0,15.7,24.0,7.4,21.8,1.5,15.3,2.0,6.7,16.1,17.9,6.9,11.0,63.6,119.4,55.800000000000004,0.467,63.3,119.5,0.30000000000000426,-0.09999999999999432
2018-02-17,7,0.7,0.8,10.3,12.7,3.4,9.7,17.0,25.7,7.9,21.8,1.4,14.7,2.0,6.6,17.4,18.8,7.0,10.9,67.1,121.5,54.400000000000006,0.448,67.1,121.7,0.0,-0.20000000000000284
2018-02-24,8,0.6,0.7,9.9,12.3,3.5,9.9,15.6,24.6,6.6,19.8,1.1,13.5,2.0,7.3,16.6,18.7,7.1,10.7,63.1,117.4,54.300000000000004,0.463,63.00000000000001,117.5,0.09999999999999432,-0.09999999999999432
2018-03-03,9,0.6,0.7,10.2,12.7,3.4,9.6,16.2,24.1,9.2,21.3,1.5,14.6,2.0,6.4,16.9,19.7,6.8,10.6,66.7,119.7,53.0,0.443,66.8,119.7,-0.09999999999999432,0.0
2018-03-10,10,0.6,0.8,10.4,12.9,3.9,10.0,15.7,23.6,7.6,21.7,1.6,14.0,2.4,7.5,16.4,18.8,7.4,11.2,66.0,120.3,54.3,0.451,66.0,120.5,0.0,-0.20000000000000284
2018-03-17,11,0.7,0.7,10.2,12.7,3.3,9.4,17.3,26.4,7.9,21.9,1.3,14.4,2.3,7.7,17.2,19.5,6.9,10.9,67.1,123.7,56.60000000000001,0.458,67.1,123.60000000000001,0.0,0.09999999999999432
2018-03-24,12,0.7,0.7,10.0,12.5,3.0,8.8,16.7,26.3,6.6,22.1,1.3,12.7,2.2,7.8,15.7,18.5,6.6,10.6,62.7,119.9,57.2,0.477,62.800000000000004,120.0,-0.10000000000000142,-0.09999999999999432
2018-03-31,13,0.7,0.8,10.7,13.3,2.6,8.2,15.2,23.6,6.1,20.5,1.1,12.2,2.1,7.9,14.2,17.6,7.3,10.9,59.9,115.0,55.1,0.479,60.0,115.00000000000003,-0.10000000000000142,-2.842170943040401e-14
2018-04-07,14,0.7,0.8,10.1,12.4,3.1,9.2,16.1,24.8,6.6,20.3,1.4,14.7,1.6,7.2,14.8,17.7,6.4,10.5,61.0,117.4,56.400000000000006,0.48,60.800000000000004,117.60000000000001,0.19999999999999574,-0.20000000000000284
2018-04-14,15,0.8,0.8,10.3,12.9,2.8,9.0,16.3,23.9,6.3,20.7,1.0,13.6,1.8,6.5,15.5,18.3,6.9,10.8,61.7,116.4,54.7,0.47,61.699999999999996,116.49999999999999,7.105427357601002e-15,-0.0999999999999801
2018-04-21,16,0.8,0.8,10.2,12.8,2.5,8.8,16.6,25.0,6.0,22.8,1.2,14.6,1.7,7.2,14.1,17.1,6.7,10.8,59.8,120.0,60.2,0.502,59.80000000000001,119.89999999999999,-1.4210854715202004e-14,0.10000000000000853
2018-04-28,17,0.7,0.8,9.6,11.9,2.4,9.0,16.2,25.6,5.4,20.8,1.2,15.6,1.6,7.3,14.1,16.9,6.2,10.7,57.4,118.6,61.199999999999996,0.516,57.400000000000006,118.60000000000001,-7.105427357601002e-15,-1.4210854715202004e-14
2018-05-05,18,0.8,0.8,10.4,13.1,2.5,8.9,15.3,24.3,5.9,23.1,1.3,14.1,1.0,4.4,13.9,17.1,6.4,10.7,57.5,116.5,59.0,0.506,57.49999999999999,116.50000000000001,7.105427357601002e-15,-1.4210854715202004e-14
2018-05-12,19,0.7,0.8,9.9,12.5,2.8,9.1,15.5,24.7,5.0,23.3,1.1,14.0,1.0,4.3,13.3,16.9,5.9,10.7,55.3,116.2,60.900000000000006,0.524,55.199999999999996,116.3,0.10000000000000142,-0.09999999999999432
2018-05-19,20,0.7,0.8,9.3,11.8,2.6,9.1,15.0,24.3,5.8,22.7,1.1,15.0,1.1,4.8,13.0,16.9,5.9,10.5,54.5,116.0,61.5,0.53,54.5,115.9,0.0,0.09999999999999432
2018-05-26,21,0.8,0.9,10.1,12.7,2.3,9.2,14.2,21.6,5.4,22.2,0.9,12.6,1.5,7.7,13.2,17.2,6.0,11.1,54.4,115.1,60.699999999999996,0.527,54.39999999999999,115.19999999999999,7.105427357601002e-15,-0.09999999999999432
2018-06-02,22,0.6,0.8,8.4,10.7,2.2,8.6,13.6,20.7,4.5,19.1,0.8,11.7,1.4,6.9,12.3,16.6,5.2,10.0,49.0,105.0,56.0,0.533,49.0,105.1,0.0,-0.09999999999999432
2018-06-09,23,0.9,0.9,10.0,12.7,2.4,9.1,15.0,22.8,6.0,22.6,1.4,13.5,1.6,7.7,12.5,16.3,5.4,11.0,55.2,116.7,61.5,0.527,55.199999999999996,116.6,7.105427357601002e-15,0.10000000000000853
2018-06-16,24,0.7,0.8,9.6,12.0,2.4,9.5,15.9,24.5,5.5,21.4,1.0,13.2,1.4,6.5,13.0,18.4,5.4,10.6,55.0,117.0,62.0,0.53,54.9,116.89999999999998,0.10000000000000142,0.10000000000002274
2018-06-23,25,0.7,0.8,9.3,11.7,2.4,9.0,15.0,22.6,5.5,22.7,1.0,12.3,1.3,6.9,12.5,16.9,5.4,10.6,53.2,113.4,60.2,0.531,53.099999999999994,113.5,0.10000000000000853,-0.09999999999999432
2018-06-30,26,0.7,0.9,10.8,13.4,2.8,9.7,15.7,23.8,5.9,22.5,1.4,12.4,1.5,7.5,13.0,17.0,5.9,10.6,57.7,117.8,60.099999999999994,0.51,57.699999999999996,117.8,7.105427357601002e-15,0.0
2018-07-07,27,0.6,0.6,8.3,10.4,1.7,6.6,12.0,19.0,5.1,19.2,0.9,12.0,1.4,6.1,12.3,16.2,4.8,9.3,47.1,99.4,52.300000000000004,0.526,47.099999999999994,99.39999999999999,7.105427357601002e-15,1.4210854715202004e-14
2018-07-14,28,0.7,0.9,9.6,12.0,2.9,10.4,15.3,24.0,6.5,22.9,1.1,13.6,1.7,7.5,14.2,18.5,6.1,10.2,58.1,119.9,61.800000000000004,0.515,58.1,119.99999999999999,0.0,-0.0999999999999801
2018-07-21,29,0.7,0.9,10.4,12.9,2.3,8.5,16.1,24.5,5.1,23.1,1.2,13.8,1.6,7.7,14.0,17.7,4.8,10.0,56.1,119.1,62.99999999999999,0.529,56.2,119.10000000000001,-0.10000000000000142,-1.4210854715202004e-14
2018-07-28,30,0.7,0.9,9.6,12.1,2.6,10.0,16.3,23.9,5.5,21.4,1.1,13.7,1.8,7.6,14.51754,17.5,6.0,10.7,58.2,117.6,59.39999999999999,0.505,58.117540000000005,117.8,0.08245999999999754,-0.20000000000000284
2018-08-04,31,0.7,0.8,10.2,12.8,2.3,8.2,15.8,23.0,5.6,20.0,1.0,12.9,1.6,7.7,15.5,18.3,5.4,10.5,58.3,114.4,56.10000000000001,0.49,58.1,114.2,0.19999999999999574,0.20000000000000284
2018-08-11,32,0.7,0.8,9.9,12.41,2.8,9.5,17.3,25.6,6.3,22.9,0.9,12.3,1.8,7.3,15.6,18.7,5.7,10.3,60.9,119.8,58.9,0.492,61.0,119.81,-0.10000000000000142,-0.010000000000005116
2018-08-18,33,0.7,0.9,9.4,11.9,2.6,9.3,15.9,24.2,7.1,23.1,1.4,14.3,1.8,8.0,15.3,18.6,6.1,11.0,60.6,121.3,60.699999999999996,0.5,60.300000000000004,121.30000000000001,0.29999999999999716,-1.4210854715202004e-14
2018-08-25,34,0.6,0.7,10.1,12.7,2.9,9.6,17.8,25.7,6.7,22.3,1.2,12.8,1.9,7.5,15.7,19.1,5.6,11.2,62.6,121.7,59.1,0.486,62.50000000000001,121.60000000000001,0.09999999999999432,0.09999999999999432
2018-09-01,35,0.6,0.7,10.8,13.5,2.8,10.3,17.2,24.5,6.2,21.6,1.3,12.9,2.2,7.7,15.6,18.7,6.0,10.4,62.8,120.5,57.7,0.479,62.7,120.30000000000001,0.09999999999999432,0.19999999999998863
2018-09-08,36,0.5,0.7,9.4,11.8,2.3,7.4,15.7,21.9,5.5186,18.6,1.4,11.0,1.9,6.9,15.1,18.2,5.5,10.1,57.3,106.6,49.3,0.462,57.318599999999996,106.60000000000001,-0.018599999999999284,-1.4210854715202004e-14
2018-09-15,37,0.7,1.0,10.5,13.1,2.8,9.7,17.3,26.2,7.4,21.7,1.5,14.6,2.0,8.3,14.7,18.0,6.5,11.4,63.4,123.9,60.50000000000001,0.488,63.400000000000006,124.0,-7.105427357601002e-15,-0.09999999999999432
2018-09-22,38,0.7,0.9,10.1,12.7,2.7,9.4,15.6,23.8,0.7,20.7,1.4,14.1,2.0,7.8,15.4,18.9,5.8,11.2,60.7,119.4,58.7,0.492,54.4,119.49999999999999,6.300000000000004,-0.0999999999999801
2018-09-29,39,0.7,0.8,10.0,12.7,3.0,9.4,16.9,24.2,6.5,20.7,1.3,14.0,2.0,8.1,14.3,17.6,5.8,10.9,60.6,118.5,57.9,0.489,60.499999999999986,118.4,0.10000000000001563,0.09999999999999432
2018-10-06,40,0.6,0.8,11.0,13.8,2.7,9.5,18.5,26.1,6.1,21.8,1.1,13.0,2.1,7.6,16.2,19.8,5.5,11.2,63.9,123.6,59.699999999999996,0.483,63.8,123.6,0.10000000000000142,0.0
2018-10-13,41,0.6,0.7,10.3,13.1,2.4,8.4,18.0,25.5,6.8,23.3,1.2,13.1,2.3,7.8,14.0,17.8,7.0,11.7,62.5,121.3,58.8,0.485,62.6,121.39999999999999,-0.10000000000000142,-0.09999999999999432
2018-10-20,42,0.7,0.7,11.2,14.2,3.0,10.0,18.6,27.2,7.4,22.9,1.3,13.1,2.3,8.0,14.6,17.4,5.8,12.3,64.9,125.7,60.8,0.484,64.89999999999999,125.8,1.4210854715202004e-14,-0.09999999999999432
2018-10-27,43,0.6,0.8,10.5,13.6,2.8,9.4,17.0,28.2,7.2,22.0,1.5,13.8,1.9,7.8,15.8,19.5,6.2,12.1,63.6,127.1,63.49999999999999,0.5,63.5,127.19999999999999,0.10000000000000142,-0.09999999999999432
2018-11-03,44,0.7,0.8,11.3,14.3,2.7,9.5,16.6,26.9,7.9,23.4,1.3,15.0,2.0,7.2,14.6,18.3,5.6,12.0,62.7,127.5,64.8,0.508,62.7,127.4,0.0,0.09999999999999432
2018-11-10,45,0.7,0.8,11.6,14.6,2.9,9.2,18.1,28.2,6.9,23.3,1.6,14.5,2.0,7.1,15.5,19.1,5.6,12.0,65.0,128.7,63.69999999999999,0.495,64.89999999999999,128.79999999999998,0.10000000000000853,-0.09999999999999432
2018-11-17,46,0.5,0.7,10.5,13.4,3.0,9.5,18.2,27.5,7.4,21.5,1.8,14.8,2.0,7.2,15.5,19.1,5.2,12.3,64.2,125.9,61.7,0.49,64.1,125.99999999999999,0.10000000000000853,-0.0999999999999801
2018-11-24,47,0.5,0.7,8.7,11.1,2.2,6.5,13.9,21.0,6.2,18.4,1.2,11.2,1.2,6.1,12.1,15.5,4.7,10.6,50.9,101.2,50.300000000000004,0.497,50.7,101.09999999999998,0.19999999999999574,0.10000000000002274
2018-12-01,48,0.8,0.8,10.5,13.1,3.1,9.5,18.1,27.0,7.0,21.8,1.4,12.1,1.9,7.4,15.1,18.1,5.8,12.1,63.8,121.9,58.10000000000001,0.477,63.699999999999996,121.9,0.10000000000000142,0.0
2018-12-08,49,0.7,0.9,11.2,14.3,3.6,10.1,17.9,27.6,6.9,22.5,1.4,12.3,1.7,8.0,16.2,19.4,5.7,12.3,65.6,127.5,61.900000000000006,0.485,65.3,127.39999999999999,0.29999999999999716,0.10000000000000853
2018-12-15,50,0.7,0.8,11.0,13.9,3.3,9.4,18.1,26.5,8.5,21.3,1.7,12.6,2.2,8.7,15.9,19.1,6.3,12.3,67.7,124.6,56.89999999999999,0.457,67.7,124.60000000000001,0.0,-1.4210854715202004e-14
2018-12-22,51,0.7,0.9,11.9,15.1,3.2,9.2,18.4,27.1,8.1,21.2,1.8,15.1,2.2,8.8,16.3,18.4,6.9,12.6,69.6,128.4,58.80000000000001,0.458,69.50000000000001,128.39999999999998,0.0999999999999801,2.842170943040401e-14
2018-12-29,52,0.5,0.6,6.6,8.5,2.3,7.0,12.0,19.3,4.9,15.3,1.0,10.4,1.2,5.2,12.4,13.9,5.4,9.9,46.3,90.2,43.900000000000006,0.487,46.3,90.10000000000001,0.0,0.09999999999999432
2019-01-05,1,0.5,0.6,9.0,11.3,2.4,7.0,12.9,20.2,7.0,19.1,1.4,12.6,1.7,7.2,12.8,14.3,5.4,11.1,53.2,103.5,50.3,0.486,53.1,103.39999999999999,0.10000000000000142,0.10000000000000853
2019-01-12,2,0.7,0.9,11.3,14.2,3.7,11.1,18.6,27.6,8.9,21.2,1.8,14.5,2.1,8.6,15.3,16.9,7.4,12.7,69.8,127.7,57.900000000000006,0.453,69.8,127.7,0.0,0.0
2019-01-19,3,0.7,0.8,12.2,15.2,3.1,8.8,17.8,27.2,9.8,22.9,1.8,14.9,2.3,8.9,16.1,18.3,7.1,12.8,70.8,129.8,59.000000000000014,0.455,70.89999999999999,129.8,-0.09999999999999432,0.0
2019-01-26,4,0.6,0.7,9.6,12.0,3.1,8.1,15.3,23.0,9.1,22.9,1.5,14.3,2.3,9.2,15.7,17.7,7.2,12.9,64.5,120.7,56.2,0.466,64.4,120.8,0.09999999999999432,-0.09999999999999432
2019-02-02,5,0.7,0.8,10.5,13.2,3.1,9.1,11.4,20.2,7.9,19.8,1.5,13.9,1.9,8.4,17.3,19.5,7.6,12.6,61.9,117.5,55.6,0.473,61.9,117.5,0.0,0.0
2019-02-09,6,0.7,0.9,11.7,14.4,3.2,11.2,16.5,26.6,7.2,20.7,1.4,13.5,2.1,9.9,17.5,21.2,7.1,12.6,67.5,130.8,63.30000000000001,0.484,67.39999999999999,131.0,0.10000000000000853,-0.19999999999998863
2019-02-16,7,0.7,0.8,10.6,13.6,3.9,10.2,18.7,27.4,8.9,21.9,2.1,14.9,2.0,8.8,15.7,17.5,7.7,12.3,70.2,127.4,57.2,0.449,70.3,127.4,-0.09999999999999432,0.0
2019-02-23,8,0.6,0.7,10.6,13.2,3.6,9.6,18.9,28.2,8.1,20.5,1.9,15.0,2.3,9.0,17.4,19.1,8.1,11.8,71.6,127.2,55.60000000000001,0.437,71.49999999999999,127.10000000000001,0.10000000000000853,0.09999999999999432
2019-03-02,9,0.6,0.7,10.8,13.3,3.8,10.6,17.6,26.1,8.6,21.2,1.5,14.7,2.2,8.7,17.5,19.3,8.9,12.9,71.5,127.5,56.0,0.439,71.5,127.50000000000001,0.0,-1.4210854715202004e-14
2019-03-09,10,0.7,0.7,10.8,13.5,4.1,10.2,18.6,27.1,7.9,21.3,1.8,14.7,2.5,9.2,17.6,19.6,8.8,13.0,72.7,129.4,56.7,0.438,72.8,129.3,-0.09999999999999432,0.09999999999999432
2019-03-16,11,0.6,0.8,11.2,14.1,3.5,10.6,19.8,29.3,9.0,22.4,0.9,9.8,1.7,7.1,15.8,17.7,8.4,13.0,71.1,124.8,53.7,0.43,70.9,124.79999999999998,0.19999999999998863,1.4210854715202004e-14
2019-03-23,12,0.7,0.8,11.4,14.0,3.3,10.5,18.5,28.3,8.2,23.2,1.6,15.3,2.3,9.0,16.9,19.5,8.2,13.2,71.2,133.7,62.499999999999986,0.467,71.1,133.79999999999998,0.10000000000000853,-0.09999999999999432
2019-03-30,13,0.7,0.8,10.4,12.9,2.8,9.2,18.5,28.0,8.2,22.6,1.4,14.5,2.0,9.1,15.1,17.9,8.0,13.1,67.1,128.0,60.900000000000006,0.476,67.1,128.1,0.0,-0.09999999999999432
2019-04-06,14,0.7,0.8,11.1,13.9,2.7,9.9,18.5,29.2,7.5,22.4,1.6,13.5,2.1,9.3,13.3,16.3,8.5,13.8,66.2,129.2,62.999999999999986,0.488,66.0,129.1,0.20000000000000284,0.09999999999999432
2019-04-13,15,0.8,0.8,10.7,13.5,2.9,10.0,15.6,24.8,7.4,21.6,1.4,14.7,1.8,8.0,15.4,17.6,7.9,12.7,63.7,123.6,59.89999999999999,0.485,63.89999999999999,123.7,-0.19999999999998863,-0.10000000000000853
2019-04-20,16,0.6,0.7,10.0,12.6,3.1,9.8,16.7,26.6,6.7,19.9,1.3,13.6,2.0,9.2,13.5,16.0,7.0,12.1,61.0,120.5,59.5,0.494,60.9,120.49999999999999,0.10000000000000142,1.4210854715202004e-14
2019-04-27,17,0.7,0.9,10.1,12.9,3.2,10.4,15.8,25.3,6.2,19.2,1.4,14.9,1.7,8.5,12.3,15.2,6.9,12.2,58.3,119.5,61.2,0.512,58.300000000000004,119.50000000000001,-7.105427357601002e-15,-1.4210854715202004e-14
2019-05-04,18,0.7,0.9,10.5,13.2,3.0,11.3,15.0,24.5,5.9,20.8,1.0,14.1,1.8,8.1,12.9,15.6,6.2,11.5,57.1,120.0,62.9,0.524,57.0,119.99999999999999,0.10000000000000142,1.4210854715202004e-14
2019-05-11,19,0.9,0.9,10.3,13.3,2.8,9.5,15.7,26.3,5.4,18.0,1.5,15.4,1.7,8.6,13.3,16.2,6.2,11.7,57.8,119.9,62.10000000000001,0.518,57.80000000000001,119.9,-1.4210854715202004e-14,0.0
2019-05-18,20,0.8,0.9,10.2,13.2,3.2,10.8,15.6,25.9,7.0,20.3,1.0,12.2,1.6,9.4,13.0,16.3,5.7,11.4,58.2,120.4,62.2,0.517,58.1,120.4,0.10000000000000142,0.0
2019-05-25,21,0.7,0.8,9.8,12.7,2.8,10.7,14.8,22.7,6.4,20.5,0.8,12.4,1.8,8.5,13.4,16.2,6.0,11.8,56.4,116.2,59.800000000000004,0.515,56.49999999999999,116.30000000000001,-0.09999999999999432,-0.10000000000000853
2019-06-01,22,0.6,0.8,8.8,11.2,2.6,9.4,13.9,21.3,5.9,17.6,1.4,12.6,1.7,7.4,12.9,15.6,5.6,10.9,53.3,106.7,53.400000000000006,0.5,53.4,106.80000000000001,-0.10000000000000142,-0.10000000000000853
2019-06-08,23,0.7,0.8,11.0,13.8,3.0,11.1,14.5,23.4,6.4,20.5,1.2,13.9,1.7,8.2,11.6,16.4,5.5,12.0,55.4,120.2,64.80000000000001,0.539,55.60000000000001,120.1,-0.20000000000000995,0.10000000000000853
2019-06-15,24,0.7,0.9,9.8,12.4,2.9,11.0,15.2,24.3,6.2,19.4,1.4,13.5,1.6,7.9,12.8,16.9,6.2,11.8,56.8,118.0,61.2,0.519,56.80000000000001,118.10000000000001,-1.4210854715202004e-14,-0.10000000000000853
