week_ending,region,year,month,season,decade,total_beef_dairy,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_vpd_product,heat_vpd_recovery_compound,extreme_stress_compound,weighted_compound_index,threshold_score,pca_compound_index,stress_category
2017-02-18,6,2017,2,Winter,2010,20.1,0.14874141876444444,0.0,6.569794050343333,0.44871360063552856,0.899793267250061,0.06674229757743083,0.11059061253047577,0.0,0.053145162740970794,0,-1.640514219897381,Minimal
2017-02-25,6,2017,2,Winter,2010,18.8,0.3844393592677778,0.0114416475975,13.494279176201388,0.579724133014679,1.2084555625915527,0.22286877424823115,0.5236141201845745,0.022524585535543054,0.08896685981853208,0,-1.2471987006552614,Moderate
2017-03-04,6,2017,3,Spring,2010,20.4,0.2814645308925,0.004576659039166667,9.384439359267779,0.5857797861099243,1.1177732944488525,0.16487623270373883,0.31960333346301484,0.006918442438904138,0.07669032008036136,0,-1.3636491375243545,Minimal
2017-03-11,6,2017,3,Spring,2010,21.0,0.08237986270027778,0.0,17.274599542334165,0.608196496963501,1.1932615041732788,0.05010314391464312,0.1366543186083828,0.0,0.09933792017445975,1,-1.1826816870088188,Moderate
2017-03-18,6,2017,3,Spring,2010,20.1,0.4416475972541667,0.0,16.75972540045778,0.6449918746948242,1.2591705322265625,0.28485911170742967,0.7622751607109145,0.0,0.10561754982951563,1,-1.1124068091396273,Moderate
2017-03-25,6,2017,3,Spring,2010,19.8,2.270022883295278,0.0320366132725,32.99084668192222,0.9297042489051819,1.7947336435317993,2.1104499197116118,9.073002892819696,0.1720836882082811,0.20145629764691556,1,-0.2521190361050911,Moderate
2017-04-01,6,2017,4,Spring,2010,19.8,1.1075514874144445,0.034324942791944445,25.729977116705,0.7576543688774109,1.4470195770263672,0.8391412231962286,2.9982496702485095,0.1180914185447683,0.1501874824154807,1,-0.7417352728410305,Moderate
2017-04-08,6,2017,4,Spring,2010,19.5,1.0915331807780555,0.04118993135027778,21.283752860411944,0.865943193435669,1.5884737968444824,0.9452057283039427,2.9569582406506223,0.1438991615956474,0.14837329352361148,1,-0.6557654172338947,Moderate
2017-04-15,6,2017,4,Spring,2010,18.2,1.0366132723113888,0.013729977116944445,34.15560640732278,0.8431177735328674,1.5673925876617432,0.8739870741657981,3.8591429251952607,0.06437858489763187,0.18223884649511923,1,-0.4741845605208512,Moderate
2017-04-22,6,2017,4,Spring,2010,20.8,2.5949656750572223,0.04576659038916667,39.466819221967775,0.916538417339325,1.705202341079712,2.3783857328668194,11.76511770878303,0.2572684040412345,0.222235659038783,1,-0.1853335107205862,Moderate
2017-04-29,6,2017,4,Spring,2010,20.6,4.2402745995425,0.5652173913044445,33.45766590389028,1.0307692289352417,1.7630120515823364,4.370744579444114,18.994235768472173,3.194680976566978,0.2349993396223376,1,-0.03778850740240342,Moderate
2017-05-06,6,2017,5,Spring,2010,21.2,3.418764302059722,0.13501144164777779,31.35926773455389,1.183874249458313,2.0106489658355713,4.047387022175827,16.739696347552883,0.8273647455785967,0.23554397601750715,1,0.09657609298175061,Moderate
2017-05-13,6,2017,5,Spring,2010,20.1,3.9107551487416665,0.2082379862702778,43.778032036613055,1.152408242225647,2.001408338546753,4.5067864667362825,24.236610699031797,1.6619269595525037,0.2733001342375943,1,0.30389069206604574,Moderate
2017-05-20,6,2017,5,Spring,2010,21.1,10.235697940503611,1.1189931350116666,51.954233409610836,1.3039321899414062,2.211343765258789,13.346656031139615,82.68818429910138,11.950542009998578,0.38238639673233565,1,1.0386480470694552,Moderate
2017-05-27,6,2017,5,Spring,2010,19.3,8.51716247139611,1.5102974828377778,43.63157894736833,1.274185299873352,2.1341402530670166,10.852443217685913,58.2033665201154,13.409046530329482,0.3364678173521685,1,0.8060604069956206,Moderate
2017-06-03,6,2017,6,Summer,2010,18.2,5.189931350114445,0.105263157895,55.11899313501139,1.0411313772201538,1.7939666509628296,5.403400374222704,35.186399187472624,0.903184318243232,0.3085460288949625,1,0.33935560764966877,Moderate
2017-06-10,6,2017,6,Summer,2010,21.7,11.851258581235834,1.5080091533183333,60.61556064073222,1.401075005531311,2.33059024810791,16.604502182257995,117.253623076041,19.001096569595365,0.43502562576710224,1,1.4351700610579579,Moderate
2017-06-17,6,2017,6,Summer,2010,21.8,26.935926773455556,7.9176201373,66.5675057208236,1.9453725814819336,3.247856378555298,52.400413401885565,401.2168952922395,183.47891025057206,0.6751613047852107,3,3.7937102429055236,High
2017-06-24,6,2017,6,Summer,2010,20.1,24.118993135011667,7.590389016018333,68.0778032036611,1.8242356777191162,2.981257677078247,43.99872778755072,343.53240094078404,163.81359869919535,0.635821261196332,3,3.42854701010444,Moderate
2017-07-01,6,2017,7,Summer,2010,21.4,19.983981693363887,3.5491990846683334,65.55835240274584,1.5508265495300293,2.6293349266052246,30.991689375390788,234.16809873822115,61.65975381156836,0.5547488845084929,1,2.361675840266575,Moderate
2017-07-08,6,2017,7,Summer,2010,16.6,25.6567505720825,3.766590389016111,68.7597254004575,1.6290764808654785,2.7247416973114014,41.796808932411516,329.190519413212,76.20208310327156,0.634873250545825,2,2.7901307939164735,High
2017-07-15,6,2017,7,Summer,2010,21.4,27.2196796338675,5.5491990846683334,68.41876430205944,1.7484194040298462,2.8601720333099365,47.59141604332996,373.20600375031427,117.50479321233848,0.6634552094788495,3,3.214065533229435,High
2017-07-22,6,2017,7,Summer,2010,20.8,30.4073226544625,10.459954233409722,67.92219679633861,1.9242051839828491,3.121537923812866,58.509927882755875,455.9222115019683,240.9983166920527,0.7153998459038118,3,4.161457832066419,High
2017-07-29,6,2017,7,Summer,2010,19.9,28.81464530892472,10.881006864988612,67.82151029748277,1.8317813873291016,3.0891168117523193,52.782130959378115,410.75851479783285,249.93389335103396,0.6879787146923182,3,4.048543294063075,High
2017-08-05,6,2017,8,Summer,2010,21.6,20.908466819222223,4.148741418764445,64.86270022883278,1.5830574035644531,2.6099050045013428,33.09930319535145,247.79032128968427,69.89519504375113,0.5663180629272588,2,2.4710709970004157,Moderate
2017-08-12,6,2017,8,Summer,2010,21.1,19.50114416476,2.828375286041389,65.97940503432473,1.2454391717910767,2.199882745742798,24.28748883753708,184.53489516538704,42.31593441422531,0.5193505629112827,1,1.7997982836625153,Moderate
2017-08-19,6,2017,8,Summer,2010,21.2,21.711670480549444,3.6750572082380555,66.05720823798612,1.30836820602417,2.380079507827759,28.406859356424402,216.0546417458755,61.01232723296282,0.5505464175227401,2,2.1321102053563608,Moderate
2017-08-26,6,2017,8,Summer,2010,22.7,16.94279176201389,3.297482837528611,63.549199084668054,1.2431203126907349,2.198648452758789,21.061928593048712,154.90879791972023,46.72686636117998,0.48376764058549465,1,1.7011424495471346,Moderate
2017-09-02,6,2017,9,Fall,2010,21.4,10.06864988558361,0.6933638443936111,59.79405034324917,1.2379214763641357,2.1934561729431152,12.46419793135525,86.99268579092305,7.806169720536808,0.39619886450600994,1,1.053801278238658,Moderate
2017-09-09,6,2017,9,Fall,2010,18.3,10.796338672768888,0.5652173913044445,54.90846681922194,1.4495294094085693,2.509869337081909,15.649610420113584,101.57922186876925,7.434292408225987,0.411953108409821,1,1.3226406874382521,Moderate
2017-09-16,6,2017,9,Fall,2010,22.9,13.881006864988612,2.5469107551488888,53.729977116704724,1.5245667695999146,2.7457473278045654,21.162521794949924,134.86870297239238,35.485954267132094,0.450497396899532,1,1.835147124852485,Moderate
2017-09-23,6,2017,9,Fall,2010,23.3,19.935926773455556,2.324942791762222,63.860411899313334,1.3579843044281006,2.4853110313415527,27.07267565258059,199.95989749161137,38.32920699975381,0.529630701587074,1,1.9655113921993503,Moderate
2017-09-30,6,2017,9,Fall,2010,21.3,7.585812356979444,0.08466819221972222,45.22425629290611,0.8164201378822327,1.5345875024795532,6.193209970433902,34.201541468302324,0.5434197508311939,0.2838525640015891,1,-0.04403141199225184,Moderate
2017-10-07,6,2017,10,Fall,2010,22.7,5.981693363844444,0.009153318078055556,53.21967963386722,0.8559553027153015,1.7114442586898804,5.120062153999582,32.36886890813417,0.06985976931181062,0.29295764433276794,1,0.13836651452377519,Moderate
2017-10-14,6,2017,10,Fall,2010,22.5,8.354691075515,0.1922196796338889,40.99542334096083,0.94896399974823,1.861814260482788,7.928301059681555,40.43070689130493,1.3827004622821433,0.29385332163828815,1,0.2058515711126025,Moderate
2017-10-21,6,2017,10,Fall,2010,22.2,1.1693363844394444,0.006864988558611111,31.727688787185556,0.8367131352424622,1.6426258087158203,0.9783991123774126,4.082633367094326,0.033081488935686736,0.17611349396393328,1,-0.47615530973210896,Moderate
2017-10-28,6,2017,10,Fall,2010,22.0,0.3661327231122222,0.006864988558611111,17.496567505720833,0.8375667333602905,1.5671943426132202,0.3066605888734117,0.8432113583301868,0.020106838591506266,0.12658833583691953,1,-0.7874981432599837,Moderate
2017-11-04,6,2017,11,Fall,2010,22.9,1.3020594965677779,0.0022883295197222223,21.434782608695834,0.6598100662231445,1.3602054119110107,0.8591119626568597,2.7005997782648397,0.006775777264919584,0.13005302711871397,1,-0.9330312360852612,Moderate
2017-11-11,6,2017,11,Fall,2010,22.0,1.0457665903891666,0.0,18.013729977116945,0.5101388096809387,1.0510246753692627,0.5334861236252233,1.4944936213775835,0.0,0.10211257003176202,1,-1.2825972939816783,Moderate
2017-11-18,6,2017,11,Fall,2010,22.1,0.38672768878722225,0.0,17.949656750572224,0.5621581673622131,1.1491978168487549,0.21740212879684917,0.6076314876715627,0.0,0.09993641773860575,1,-1.2184699303183637,Moderate
2017-11-25,6,2017,11,Fall,2010,19.2,0.0,0.0,6.665903890160278,0.6052413582801819,1.2051976919174194,0.0,0.0,0.0,0.06778297814895741,0,-1.3605145451582856,Minimal
2017-12-02,6,2017,12,Winter,2010,21.1,0.009153318078055556,0.0,10.540045766590556,0.5661481022834778,1.192139744758606,0.005182133659488203,0.01064412625344771,0.0,0.07496414882700708,0,-1.3332382796802762,Moderate
2017-12-09,6,2017,12,Winter,2010,22.0,0.04118993135027778,0.0,5.871853546910834,0.38168981671333313,0.7521331310272217,0.0157217773475223,0.024953374755701422,0.0,0.043098475896746306,0,-1.7874160349803865,Minimal
2017-12-16,6,2017,12,Winter,2010,19.3,0.0,0.0,0.8032036613275,0.4543408155441284,0.9085423946380615,0.0,0.0,0.0,0.035578916136037725,0,-1.7345567580162295,Minimal
2017-12-23,6,2017,12,Winter,2010,19.8,0.006864988558611111,0.0,3.8237986270025,0.2758703827857971,0.5931969285011292,0.0018938470214841649,0.0026180159855345576,0.0,0.026034490050392704,0,-1.990947819802726,Minimal
2017-12-30,6,2017,12,Winter,2010,15.8,0.0,0.0,0.7162471395883333,0.2972579300403595,0.5488675832748413,0.0,0.0,0.0,0.01925955922199575,0,-2.0493322612712586,Minimal
2018-01-06,6,2018,1,Winter,2010,18.7,0.0,0.0,0.15331807780333334,0.29943984746932983,0.5412248969078064,0.0,0.0,0.0,0.01787294645434004,0,-2.0610137703964555,Minimal
2018-01-13,6,2018,1,Winter,2010,23.2,0.0,0.0,1.7871853546911112,0.32156458497047424,0.6445498466491699,0.0,0.0,0.0,0.024808919886092753,0,-1.9620306735295574,Minimal
2018-01-20,6,2018,1,Winter,2010,22.5,0.0,0.0,0.9771167048055556,0.29666730761528015,0.5791701674461365,0.0,0.0,0.0,0.019945157001851083,0,-2.0296552467293494,Minimal
2018-01-27,6,2018,1,Winter,2010,21.9,0.0,0.0,1.2059496567508334,0.40477052330970764,0.8371049165725708,0.0,0.0,0.0,0.03165928119756779,0,-1.804773493731903,Minimal
2018-02-03,6,2018,2,Winter,2010,22.0,0.0,0.0,3.089244851258611,0.4634743630886078,0.9158144593238831,0.0,0.0,0.0,0.04305085607840358,0,-1.6850349320149207,Minimal
2018-02-10,6,2018,2,Winter,2010,21.8,0.0022883295197222223,0.0,3.8215102974830555,0.3844359815120697,0.7643148899078369,0.0008797162049374556,0.0012159006585405756,0.0,0.037084171758942984,0,-1.8149475335482488,Minimal
2018-02-17,6,2018,2,Winter,2010,21.8,0.10068649885583333,0.0,7.610983981693611,0.37405070662498474,0.7515625357627869,0.037661856044620176,0.06632623435226566,0.0,0.04795079499311091,0,-1.762135239222473,Minimal
2018-02-24,6,2018,2,Winter,2010,19.8,0.11899313501166667,0.0,12.62013729977139,0.32667842507362366,0.6760863661766052,0.038872489940184336,0.08793010596309518,0.0,0.057632411264153874,0,-1.7545379156643073,Moderate
2018-03-03,6,2018,3,Spring,2010,21.3,0.16018306636166665,0.0,10.807780320366389,0.5102993249893188,1.0250686407089233,0.08174131063907776,0.17008552348767578,0.0,0.07169240443506146,0,-1.4541929328075351,Moderate
2018-03-10,6,2018,3,Spring,2010,21.7,0.43478260869583335,0.0022883295197222223,11.041189931350278,0.6923949718475342,1.2870937585830688,0.301041292107749,0.6334267004418246,0.004388960803526878,0.09403742242877117,0,-1.1559079838007957,Moderate
2018-03-17,6,2018,3,Spring,2010,21.9,0.38901601830666666,0.018306636155833333,10.228832951945277,0.6558352708816528,1.2091230154037476,0.25513042574345474,0.5160990763323025,0.03179939902622466,0.08746599092657542,0,-1.239632406313014,Moderate
2018-03-24,6,2018,3,Spring,2010,22.1,1.1121281464533332,0.025171624714166667,19.94279176201389,0.8096958994865417,1.4859694242477417,0.9004855998868321,2.6963052802103573,0.08072302522511941,0.1390125717788934,1,-0.7777158220977105,Moderate
2018-03-31,6,2018,3,Spring,2010,20.5,1.1807780320366668,0.02745995423361111,22.775743707093888,0.6985095143318176,1.31614351272583,0.8247846896916115,2.703293160286722,0.07540038690432167,0.1365009322298133,1,-0.9046536256478529,Moderate
2018-04-07,6,2018,4,Spring,2010,20.3,1.485125858123611,0.04805491990861111,21.876430205949724,0.7956408262252808,1.3855433464050293,1.181626764805999,3.7666043097820596,0.14617606008014217,0.14724437805214458,1,-0.7905876763702486,Moderate
2018-04-14,6,2018,4,Spring,2010,20.7,2.7162471395883334,0.37299771167055557,25.377574370709443,0.9457820653915405,1.6778517961502075,2.568977829793718,9.0884204230231,1.5501228252595816,0.18628186328853313,1,-0.37137360250511536,Moderate
2018-04-21,6,2018,4,Spring,2010,22.8,1.7070938215105556,0.12585812357,22.048054919908612,1.0038461685180664,1.7081032991409302,1.7136595920242352,5.491945671922088,0.48653068800131816,0.17149973854967507,1,-0.43470331918611527,Moderate
2018-04-28,6,2018,4,Spring,2010,20.8,1.562929061785,0.054919908466944445,27.025171624714165,0.9945340752601624,1.7432937622070312,1.5543862091595781,5.755141616522224,0.24905944092054608,0.18318024538323607,1,-0.35417884690050644,Moderate
2018-05-05,6,2018,5,Spring,2010,23.1,3.5308924485127777,0.2562929061786111,44.16475972540028,1.1056675910949707,1.9190008640289307,3.9039933479625457,21.14588616619523,1.9019159692614596,0.2654079764907771,1,0.21935772206786125,Moderate
2018-05-12,6,2018,5,Spring,2010,23.3,15.267734553775833,2.2379862700230557,57.185354691075275,1.790770173072815,3.0303103923797607,27.341003649294947,183.69150277878643,35.755723551333155,0.5030050964986846,1,2.278977052722554,Moderate
2018-05-19,6,2018,5,Spring,2010,22.7,17.757437070938334,3.2402745995425,63.235697940503336,1.6662449836730957,2.830855131149292,29.588240442341668,216.69154396263193,55.00500245373197,0.5352017161592358,1,2.3924992251775556,Moderate
2018-05-26,6,2018,5,Spring,2010,22.2,14.782608695652222,2.2906178489702778,61.617848970251664,1.3771408796310425,2.387428045272827,20.357734742372,145.7977172155643,31.21280288188162,0.46797920121566894,1,1.6722058259173849,Moderate
2018-06-02,6,2018,6,Summer,2010,19.1,28.81006864988583,11.459954233409722,66.45308924485111,2.156165599822998,3.5463263988494873,62.119278951422835,474.92107774989313,289.3490362640025,0.7172013541611663,4,4.58801127724083,High
2018-06-09,6,2018,6,Summer,2010,22.6,26.4073226544625,9.013729977116945,66.2242562929061,2.0454514026641846,3.3375983238220215,54.01489516417602,411.7245212628607,210.12822511515955,0.6785513317451631,4,4.01442682840178,High
2018-06-16,6,2018,6,Summer,2010,21.4,29.707093821510554,8.640732265446388,68.11212814645306,2.000582218170166,3.235926628112793,59.43148365282682,464.23196670234387,209.30911967800023,0.7159848664368995,4,4.054304587419844,High
2018-06-23,6,2018,6,Summer,2010,22.7,24.06407322654472,5.606407322654722,67.13043478260862,1.6815416812896729,2.8107659816741943,40.464742152041815,312.10631555531353,113.7554461519147,0.6179038509057999,3,2.986920200662187,Moderate
2018-06-30,6,2018,6,Summer,2010,22.5,31.12585812357,10.74599542334111,68.80549199084666,2.0368034839630127,3.3146626949310303,63.39725626742582,499.6051971024279,270.67445761316225,0.7374206834736885,4,4.429104954192993,High
2018-07-07,6,2018,7,Summer,2010,19.2,27.972540045766667,7.7276887871855555,68.40274599542333,1.9169281721115112,3.0887985229492188,53.62135005924755,420.4061088626863,180.4888513795017,0.6890052484708208,3,3.741360414127033,High
2018-07-14,6,2018,7,Summer,2010,22.9,23.670480549199166,4.919908466819445,66.99084668192195,1.596096396446228,2.606522798538208,37.78036870672732,290.87425746861254,91.30466372055177,0.604394410894973,2,2.716997641923507,Moderate
2018-07-21,6,2018,7,Summer,2010,23.1,33.95423340961111,17.057208237986387,68.19908466819194,2.3586032390594482,3.9415247440338135,80.08456489968931,626.2539671206117,508.8663757575958,0.800001843487369,4,5.8223912383540535,High
2018-07-28,6,2018,7,Summer,2010,21.4,32.67963386727695,15.588100686498889,68.54691075514862,2.4387857913970947,3.8384556770324707,79.69862674357431,626.0080922135433,449.4139699330564,0.7950526277390579,4,5.622520201046322,High
2018-08-04,6,2018,8,Summer,2010,20.0,26.313501144165,8.425629290618055,66.9061784897025,1.9755170345306396,3.2115843296051025,51.98276974843943,399.77961686625906,189.63405761494855,0.6723053316244447,3,3.834966607567305,High
2018-08-11,6,2018,8,Summer,2010,22.9,25.647597254004722,6.981693363844444,67.78947368421028,1.7679197788238525,2.9383418560028076,45.342894464663274,352.71998957248474,149.5124837297493,0.6462016194196812,3,3.3527715017854116,High
2018-08-18,6,2018,8,Summer,2010,23.1,20.794050343249445,4.324942791762222,66.1144164759725,1.3782044649124146,2.4505186080932617,28.65845302667991,218.13214292298096,71.30726973365043,0.5476698261334857,2,2.259394316662055,Moderate
2018-08-25,6,2018,8,Summer,2010,22.3,22.711670480549444,7.2151029748286115,65.29290617848945,1.6006834506988525,2.800802707672119,36.35419507594115,273.721299904734,136.8924006182206,0.5893658960364526,3,3.007639595110756,Moderate
2018-09-01,6,2018,9,Fall,2010,21.6,27.986270022883332,9.471395881006945,67.05263157894723,1.803007960319519,3.103940486907959,50.459467630910176,388.8034769034335,216.73599071552513,0.6736418093357635,3,3.8290926619395016,High
2018-09-08,6,2018,9,Fall,2010,18.6,11.327231121281667,1.0869565217391666,61.89244851258555,0.9618271589279175,1.7879688739776611,10.894838527902234,78.32566179201447,11.521912642278032,0.3879227364569811,1,0.7528082255505245,Moderate
2018-09-15,6,2018,9,Fall,2010,21.7,9.109839816933889,0.25171624713972224,58.71167048054917,1.0129200220108032,1.9238770008087158,9.227539147883567,63.403962927574305,2.6097447075690874,0.35944218391158944,1,0.6254125684404851,Moderate
