date,roni,roni_lag4,roni_lag8,roni_lag12,roni_lag16,roni_rolling4,roni_rolling8,is_el_nino,is_la_nina,roni_x_summer
1989-04-08,-0.8,-1.1,-1.4,-1.7,-1.9,-0.9500000000000001,-1.1,0,1,-0.0
1989-04-15,-0.8,-1.1,-1.4,-1.7,-1.9,-0.875,-1.0250000000000001,0,1,-0.0
1989-04-22,-0.8,-1.1,-1.4,-1.7,-1.9,-0.8,-0.9500000000000001,0,1,-0.0
1989-04-29,-0.8,-0.8,-1.1,-1.4,-1.7,-0.8,-0.9125000000000001,0,1,-0.0
1989-05-06,-0.6,-0.8,-1.1,-1.4,-1.7,-0.75,-0.85,0,1,-0.0
1989-05-13,-0.6,-0.8,-1.1,-1.4,-1.7,-0.7000000000000001,-0.7875000000000001,0,1,-0.0
1989-05-20,-0.6,-0.8,-1.1,-1.4,-1.7,-0.65,-0.725,0,1,-0.0
1989-05-27,-0.6,-0.8,-0.8,-1.1,-1.4,-0.6,-0.7,0,1,-0.0
1989-06-03,-0.4,-0.6,-0.8,-1.1,-1.4,-0.5499999999999999,-0.65,0,0,-0.4
1989-06-10,-0.4,-0.6,-0.8,-1.1,-1.4,-0.5,-0.6000000000000001,0,0,-0.4
1989-06-17,-0.4,-0.6,-0.8,-1.1,-1.4,-0.44999999999999996,-0.5499999999999999,0,0,-0.4
1989-06-24,-0.4,-0.6,-0.8,-0.8,-1.1,-0.4,-0.5,0,0,-0.4
1989-07-01,-0.3,-0.4,-0.6,-0.8,-1.1,-0.37500000000000006,-0.46249999999999997,0,0,-0.3
1989-07-08,-0.3,-0.4,-0.6,-0.8,-1.1,-0.35,-0.425,0,0,-0.3
1989-07-15,-0.3,-0.4,-0.6,-0.8,-1.1,-0.325,-0.3875,0,0,-0.3
1989-07-22,-0.3,-0.4,-0.6,-0.8,-0.8,-0.3,-0.35,0,0,-0.3
1989-07-29,-0.3,-0.3,-0.4,-0.6,-0.8,-0.3,-0.3375,0,0,-0.3
1989-08-05,-0.3,-0.3,-0.4,-0.6,-0.8,-0.3,-0.32499999999999996,0,0,-0.3
1989-08-12,-0.3,-0.3,-0.4,-0.6,-0.8,-0.3,-0.3125,0,0,-0.3
1989-08-19,-0.3,-0.3,-0.4,-0.6,-0.8,-0.3,-0.3,0,0,-0.3
1989-08-26,-0.3,-0.3,-0.3,-0.4,-0.6,-0.3,-0.3,0,0,-0.3
1989-09-02,-0.2,-0.3,-0.3,-0.4,-0.6,-0.275,-0.2875,0,0,-0.0
1989-09-09,-0.2,-0.3,-0.3,-0.4,-0.6,-0.25,-0.275,0,0,-0.0
1989-09-16,-0.2,-0.3,-0.3,-0.4,-0.6,-0.225,-0.2625,0,0,-0.0
1989-09-23,-0.2,-0.3,-0.3,-0.3,-0.4,-0.2,-0.25,0,0,-0.0
1989-09-30,-0.2,-0.2,-0.3,-0.3,-0.4,-0.2,-0.23750000000000002,0,0,-0.0
1989-10-07,-0.2,-0.2,-0.3,-0.3,-0.4,-0.2,-0.225,0,0,-0.0
1989-10-14,-0.2,-0.2,-0.3,-0.3,-0.4,-0.2,-0.21250000000000002,0,0,-0.0
1989-10-21,-0.2,-0.2,-0.3,-0.3,-0.3,-0.2,-0.2,0,0,-0.0
1989-10-28,-0.2,-0.2,-0.2,-0.3,-0.3,-0.2,-0.2,0,0,-0.0
1989-11-04,-0.1,-0.2,-0.2,-0.3,-0.3,-0.17500000000000002,-0.18750000000000003,0,0,-0.0
1989-11-11,-0.1,-0.2,-0.2,-0.3,-0.3,-0.15000000000000002,-0.17500000000000002,0,0,-0.0
1989-11-18,-0.1,-0.2,-0.2,-0.3,-0.3,-0.125,-0.1625,0,0,-0.0
1989-11-25,-0.1,-0.2,-0.2,-0.2,-0.3,-0.1,-0.15000000000000002,0,0,-0.0
1989-12-02,0.0,-0.1,-0.2,-0.2,-0.3,-0.07500000000000001,-0.125,0,0,0.0
1989-12-09,0.0,-0.1,-0.2,-0.2,-0.3,-0.05,-0.1,0,0,0.0
1989-12-16,0.0,-0.1,-0.2,-0.2,-0.3,-0.025,-0.07500000000000001,0,0,0.0
1989-12-23,0.0,-0.1,-0.2,-0.2,-0.2,0.0,-0.05,0,0,0.0
1989-12-30,0.0,0.0,-0.1,-0.2,-0.2,0.0,-0.037500000000000006,0,0,0.0
1990-01-06,0.2,0.0,-0.1,-0.2,-0.2,0.05,0.0,0,0,0.0
1990-01-13,0.2,0.0,-0.1,-0.2,-0.2,0.1,0.037500000000000006,0,0,0.0
1990-01-20,0.2,0.0,-0.1,-0.2,-0.2,0.15000000000000002,0.075,0,0,0.0
1990-01-27,0.2,0.0,0.0,-0.1,-0.2,0.2,0.1,0,0,0.0
1990-02-03,0.3,0.2,0.0,-0.1,-0.2,0.22500000000000003,0.1375,0,0,0.0
1990-02-10,0.3,0.2,0.0,-0.1,-0.2,0.25,0.175,0,0,0.0
1990-02-17,0.3,0.2,0.0,-0.1,-0.2,0.275,0.2125,0,0,0.0
1990-02-24,0.3,0.2,0.0,0.0,-0.1,0.3,0.25,0,0,0.0
1990-03-03,0.3,0.3,0.2,0.0,-0.1,0.3,0.2625,0,0,0.0
1990-03-10,0.3,0.3,0.2,0.0,-0.1,0.3,0.275,0,0,0.0
1990-03-17,0.3,0.3,0.2,0.0,-0.1,0.3,0.2875,0,0,0.0
1990-03-24,0.3,0.3,0.2,0.0,0.0,0.3,0.3,0,0,0.0
1990-03-31,0.3,0.3,0.3,0.2,0.0,0.3,0.3,0,0,0.0
1990-04-07,0.3,0.3,0.3,0.2,0.0,0.3,0.3,0,0,0.0
1990-04-14,0.3,0.3,0.3,0.2,0.0,0.3,0.3,0,0,0.0
1990-04-21,0.3,0.3,0.3,0.2,0.0,0.3,0.3,0,0,0.0
1990-04-28,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0,0,0.0
1990-05-05,0.2,0.3,0.3,0.3,0.2,0.275,0.2875,0,0,0.0
1990-05-12,0.2,0.3,0.3,0.3,0.2,0.25,0.275,0,0,0.0
1990-05-19,0.2,0.3,0.3,0.3,0.2,0.225,0.2625,0,0,0.0
1990-05-26,0.2,0.3,0.3,0.3,0.3,0.2,0.25,0,0,0.0
1990-06-02,0.2,0.2,0.3,0.3,0.3,0.2,0.23750000000000002,0,0,0.2
1990-06-09,0.2,0.2,0.3,0.3,0.3,0.2,0.225,0,0,0.2
1990-06-16,0.2,0.2,0.3,0.3,0.3,0.2,0.2125,0,0,0.2
1990-06-23,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0,0,0.2
1990-06-30,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0.2
1990-07-07,0.3,0.2,0.2,0.3,0.3,0.22500000000000003,0.21250000000000002,0,0,0.3
1990-07-14,0.3,0.2,0.2,0.3,0.3,0.25,0.225,0,0,0.3
1990-07-21,0.3,0.2,0.2,0.3,0.3,0.275,0.23750000000000002,0,0,0.3
1990-07-28,0.3,0.2,0.2,0.2,0.3,0.3,0.25,0,0,0.3
1990-08-04,0.4,0.3,0.2,0.2,0.3,0.32499999999999996,0.275,0,0,0.4
1990-08-11,0.4,0.3,0.2,0.2,0.3,0.35,0.3,0,0,0.4
1990-08-18,0.4,0.3,0.2,0.2,0.3,0.375,0.325,0,0,0.4
1990-08-25,0.4,0.3,0.2,0.2,0.2,0.4,0.35,0,0,0.4
1990-09-01,0.4,0.4,0.3,0.2,0.2,0.4,0.36250000000000004,0,0,0.0
1990-09-08,0.4,0.4,0.3,0.2,0.2,0.4,0.375,0,0,0.0
1990-09-15,0.4,0.4,0.3,0.2,0.2,0.4,0.3875,0,0,0.0
1990-09-22,0.4,0.4,0.3,0.2,0.2,0.4,0.4,0,0,0.0
1990-09-29,0.4,0.4,0.4,0.3,0.2,0.4,0.4,0,0,0.0
1990-10-06,0.4,0.4,0.4,0.3,0.2,0.4,0.4,0,0,0.0
1990-10-13,0.4,0.4,0.4,0.3,0.2,0.4,0.4,0,0,0.0
1990-10-20,0.4,0.4,0.4,0.3,0.2,0.4,0.4,0,0,0.0
1990-10-27,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0,0,0.0
1990-11-03,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0,0,0.0
1990-11-10,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0,0,0.0
1990-11-17,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0,0,0.0
1990-11-24,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.0
1990-12-01,0.5,0.4,0.4,0.4,0.4,0.42500000000000004,0.41250000000000003,0,0,0.0
1990-12-08,0.5,0.4,0.4,0.4,0.4,0.45,0.42500000000000004,0,0,0.0
1990-12-15,0.5,0.4,0.4,0.4,0.4,0.475,0.43750000000000006,0,0,0.0
1990-12-22,0.5,0.4,0.4,0.4,0.4,0.5,0.45,0,0,0.0
1990-12-29,0.5,0.5,0.4,0.4,0.4,0.5,0.4625,0,0,0.0
1991-01-05,0.6,0.5,0.4,0.4,0.4,0.525,0.48750000000000004,1,0,0.0
1991-01-12,0.6,0.5,0.4,0.4,0.4,0.55,0.5125000000000001,1,0,0.0
1991-01-19,0.6,0.5,0.4,0.4,0.4,0.575,0.5375,1,0,0.0
1991-01-26,0.6,0.5,0.5,0.4,0.4,0.6,0.5499999999999999,1,0,0.0
1991-02-02,0.5,0.6,0.5,0.4,0.4,0.575,0.5499999999999999,0,0,0.0
1991-02-09,0.5,0.6,0.5,0.4,0.4,0.55,0.5499999999999999,0,0,0.0
1991-02-16,0.5,0.6,0.5,0.4,0.4,0.5249999999999999,0.5499999999999999,0,0,0.0
1991-02-23,0.5,0.6,0.5,0.5,0.4,0.5,0.5499999999999999,0,0,0.0
1991-03-02,0.4,0.5,0.6,0.5,0.4,0.475,0.525,0,0,0.0
1991-03-09,0.4,0.5,0.6,0.5,0.4,0.45,0.5,0,0,0.0
1991-03-16,0.4,0.5,0.6,0.5,0.4,0.42500000000000004,0.475,0,0,0.0
1991-03-23,0.4,0.5,0.6,0.5,0.5,0.4,0.45,0,0,0.0
1991-03-30,0.4,0.4,0.5,0.6,0.5,0.4,0.4375,0,0,0.0
1991-04-06,0.4,0.4,0.5,0.6,0.5,0.4,0.425,0,0,0.0
1991-04-13,0.4,0.4,0.5,0.6,0.5,0.4,0.4125,0,0,0.0
1991-04-20,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0,0,0.0
1991-04-27,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0,0,0.0
1991-05-04,0.5,0.4,0.4,0.5,0.6,0.42500000000000004,0.41250000000000003,0,0,0.0
1991-05-11,0.5,0.4,0.4,0.5,0.6,0.45000000000000007,0.42500000000000004,0,0,0.0
1991-05-18,0.5,0.4,0.4,0.5,0.6,0.475,0.4375,0,0,0.0
1991-05-25,0.5,0.4,0.4,0.4,0.5,0.5,0.45,0,0,0.0
1991-06-01,0.7,0.5,0.4,0.4,0.5,0.55,0.48750000000000004,1,0,0.7
1991-06-08,0.7,0.5,0.4,0.4,0.5,0.6,0.5249999999999999,1,0,0.7
1991-06-15,0.7,0.5,0.4,0.4,0.5,0.65,0.5625,1,0,0.7
1991-06-22,0.7,0.5,0.4,0.4,0.4,0.7,0.5999999999999999,1,0,0.7
1991-06-29,0.7,0.7,0.5,0.4,0.4,0.7,0.6249999999999999,1,0,0.7
1991-07-06,0.8,0.7,0.5,0.4,0.4,0.725,0.6625000000000001,1,0,0.8
1991-07-13,0.8,0.7,0.5,0.4,0.4,0.75,0.7000000000000001,1,0,0.8
1991-07-20,0.8,0.7,0.5,0.4,0.4,0.775,0.7374999999999999,1,0,0.8
1991-07-27,0.8,0.7,0.7,0.5,0.4,0.8,0.75,1,0,0.8
1991-08-03,0.8,0.8,0.7,0.5,0.4,0.8,0.7625,1,0,0.8
1991-08-10,0.8,0.8,0.7,0.5,0.4,0.8,0.775,1,0,0.8
1991-08-17,0.8,0.8,0.7,0.5,0.4,0.8,0.7875,1,0,0.8
1991-08-24,0.8,0.8,0.7,0.7,0.5,0.8,0.8,1,0,0.8
1991-08-31,0.8,0.8,0.8,0.7,0.5,0.8,0.8,1,0,0.8
1991-09-07,0.9,0.8,0.8,0.7,0.5,0.825,0.8125,1,0,0.0
1991-09-14,0.9,0.8,0.8,0.7,0.5,0.8500000000000001,0.8250000000000001,1,0,0.0
1991-09-21,0.9,0.8,0.8,0.7,0.7,0.875,0.8375,1,0,0.0
1991-09-28,0.9,0.8,0.8,0.8,0.7,0.9,0.8500000000000001,1,0,0.0
1991-10-05,1.2,0.9,0.8,0.8,0.7,0.9750000000000001,0.9,1,0,0.0
1991-10-12,1.2,0.9,0.8,0.8,0.7,1.05,0.95,1,0,0.0
1991-10-19,1.2,0.9,0.8,0.8,0.7,1.125,1.0,1,0,0.0
1991-10-26,1.2,0.9,0.8,0.8,0.8,1.2,1.0499999999999998,1,0,0.0
1991-11-02,1.7,1.2,0.9,0.8,0.8,1.325,1.15,1,0,0.0
1991-11-09,1.7,1.2,0.9,0.8,0.8,1.45,1.25,1,0,0.0
1991-11-16,1.7,1.2,0.9,0.8,0.8,1.5749999999999997,1.3499999999999999,1,0,0.0
1991-11-23,1.7,1.2,0.9,0.8,0.8,1.7,1.4499999999999997,1,0,0.0
1991-11-30,1.7,1.7,1.2,0.9,0.8,1.7,1.5125,1,0,0.0
1991-12-07,2.1,1.7,1.2,0.9,0.8,1.7999999999999998,1.625,1,0,0.0
1991-12-14,2.1,1.7,1.2,0.9,0.8,1.9000000000000001,1.7374999999999998,1,0,0.0
1991-12-21,2.1,1.7,1.2,0.9,0.8,2.0,1.85,1,0,0.0
1991-12-28,2.1,1.7,1.7,1.2,0.9,2.1,1.9000000000000001,1,0,0.0
1992-01-04,2.3,2.1,1.7,1.2,0.9,2.1500000000000004,1.9749999999999999,1,0,0.0
1992-01-11,2.3,2.1,1.7,1.2,0.9,2.2,2.05,1,0,0.0
1992-01-18,2.3,2.1,1.7,1.2,0.9,2.25,2.125,1,0,0.0
1992-01-25,2.3,2.1,1.7,1.7,1.2,2.3,2.1999999999999997,1,0,0.0
1992-02-01,2.2,2.3,2.1,1.7,1.2,2.275,2.2125,1,0,0.0
1992-02-08,2.2,2.3,2.1,1.7,1.2,2.25,2.225,1,0,0.0
1992-02-15,2.2,2.3,2.1,1.7,1.2,2.225,2.2375,1,0,0.0
1992-02-22,2.2,2.3,2.1,1.7,1.7,2.2,2.25,1,0,0.0
1992-02-29,2.2,2.2,2.3,2.1,1.7,2.2,2.2375000000000003,1,0,0.0
1992-03-07,2.0,2.2,2.3,2.1,1.7,2.1500000000000004,2.2,1,0,0.0
1992-03-14,2.0,2.2,2.3,2.1,1.7,2.1,2.1625,1,0,0.0
1992-03-21,2.0,2.2,2.3,2.1,1.7,2.05,2.125,1,0,0.0
1992-03-28,2.0,2.2,2.2,2.3,2.1,2.0,2.1,1,0,0.0
1992-04-04,1.7,2.0,2.2,2.3,2.1,1.925,2.0375,1,0,0.0
1992-04-11,1.7,2.0,2.2,2.3,2.1,1.85,1.975,1,0,0.0
1992-04-18,1.7,2.0,2.2,2.3,2.1,1.775,1.9124999999999999,1,0,0.0
1992-04-25,1.7,2.0,2.2,2.2,2.3,1.7,1.85,1,0,0.0
1992-05-02,1.4,1.7,2.0,2.2,2.3,1.625,1.775,1,0,0.0
1992-05-09,1.4,1.7,2.0,2.2,2.3,1.55,1.7,1,0,0.0
1992-05-16,1.4,1.7,2.0,2.2,2.3,1.475,1.625,1,0,0.0
1992-05-23,1.4,1.7,2.0,2.2,2.2,1.4,1.55,1,0,0.0
1992-05-30,1.4,1.4,1.7,2.0,2.2,1.4,1.5124999999999997,1,0,0.0
1992-06-06,0.9,1.4,1.7,2.0,2.2,1.275,1.4124999999999999,1,0,0.9
1992-06-13,0.9,1.4,1.7,2.0,2.2,1.15,1.3125,1,0,0.9
1992-06-20,0.9,1.4,1.7,2.0,2.2,1.025,1.2125,1,0,0.9
1992-06-27,0.9,1.4,1.4,1.7,2.0,0.9,1.1500000000000001,1,0,0.9
1992-07-04,0.5,0.9,1.4,1.7,2.0,0.8,1.0375,0,0,0.5
1992-07-11,0.5,0.9,1.4,1.7,2.0,0.7,0.925,0,0,0.5
1992-07-18,0.5,0.9,1.4,1.7,2.0,0.6,0.8125,0,0,0.5
1992-07-25,0.5,0.9,1.4,1.4,1.7,0.5,0.7,0,0,0.5
1992-08-01,0.3,0.5,0.9,1.4,1.7,0.45,0.625,0,0,0.3
1992-08-08,0.3,0.5,0.9,1.4,1.7,0.4,0.55,0,0,0.3
1992-08-15,0.3,0.5,0.9,1.4,1.7,0.35,0.475,0,0,0.3
1992-08-22,0.3,0.5,0.9,1.4,1.4,0.3,0.4,0,0,0.3
1992-08-29,0.3,0.3,0.5,0.9,1.4,0.3,0.375,0,0,0.3
1992-09-05,0.2,0.3,0.5,0.9,1.4,0.275,0.3375,0,0,0.0
1992-09-12,0.2,0.3,0.5,0.9,1.4,0.25,0.3,0,0,0.0
1992-09-19,0.2,0.3,0.5,0.9,1.4,0.225,0.2625,0,0,0.0
1992-09-26,0.2,0.3,0.3,0.5,0.9,0.2,0.25,0,0,0.0
1992-10-03,0.1,0.2,0.3,0.5,0.9,0.17500000000000002,0.225,0,0,0.0
1992-10-10,0.1,0.2,0.3,0.5,0.9,0.15,0.2,0,0,0.0
1992-10-17,0.1,0.2,0.3,0.5,0.9,0.125,0.17500000000000002,0,0,0.0
1992-10-24,0.1,0.2,0.3,0.3,0.5,0.1,0.15,0,0,0.0
1992-10-31,0.1,0.1,0.2,0.3,0.5,0.1,0.1375,0,0,0.0
1992-11-07,0.1,0.1,0.2,0.3,0.5,0.1,0.125,0,0,0.0
1992-11-14,0.1,0.1,0.2,0.3,0.5,0.1,0.1125,0,0,0.0
1992-11-21,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0,0,0.0
1992-11-28,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0,0,0.0
1992-12-05,0.3,0.1,0.1,0.2,0.3,0.15000000000000002,0.125,0,0,0.0
1992-12-12,0.3,0.1,0.1,0.2,0.3,0.2,0.15,0,0,0.0
1992-12-19,0.3,0.1,0.1,0.2,0.3,0.25,0.175,0,0,0.0
1992-12-26,0.3,0.1,0.1,0.1,0.2,0.3,0.2,0,0,0.0
1993-01-02,0.5,0.3,0.1,0.1,0.2,0.35,0.25,0,0,0.0
1993-01-09,0.5,0.3,0.1,0.1,0.2,0.4,0.3,0,0,0.0
1993-01-16,0.5,0.3,0.1,0.1,0.2,0.45000000000000007,0.35,0,0,0.0
1993-01-23,0.5,0.3,0.1,0.1,0.1,0.5,0.4,0,0,0.0
1993-01-30,0.5,0.5,0.3,0.1,0.1,0.5,0.425,0,0,0.0
1993-02-06,0.7,0.5,0.3,0.1,0.1,0.55,0.475,1,0,0.0
1993-02-13,0.7,0.5,0.3,0.1,0.1,0.6,0.525,1,0,0.0
1993-02-20,0.7,0.5,0.3,0.1,0.1,0.65,0.575,1,0,0.0
1993-02-27,0.7,0.5,0.5,0.3,0.1,0.7,0.6,1,0,0.0
1993-03-06,0.9,0.7,0.5,0.3,0.1,0.75,0.65,1,0,0.0
1993-03-13,0.9,0.7,0.5,0.3,0.1,0.8,0.7,1,0,0.0
1993-03-20,0.9,0.7,0.5,0.3,0.1,0.85,0.75,1,0,0.0
1993-03-27,0.9,0.7,0.5,0.5,0.3,0.9,0.8,1,0,0.0
1993-04-03,1.0,0.9,0.7,0.5,0.3,0.925,0.8374999999999999,1,0,0.0
1993-04-10,1.0,0.9,0.7,0.5,0.3,0.95,0.875,1,0,0.0
1993-04-17,1.0,0.9,0.7,0.5,0.3,0.975,0.9125000000000001,1,0,0.0
1993-04-24,1.0,0.9,0.7,0.5,0.5,1.0,0.95,1,0,0.0
1993-05-01,0.9,1.0,0.9,0.7,0.5,0.975,0.95,1,0,0.0
1993-05-08,0.9,1.0,0.9,0.7,0.5,0.95,0.9500000000000001,1,0,0.0
1993-05-15,0.9,1.0,0.9,0.7,0.5,0.925,0.95,1,0,0.0
1993-05-22,0.9,1.0,0.9,0.7,0.5,0.9,0.95,1,0,0.0
1993-05-29,0.9,0.9,1.0,0.9,0.7,0.9,0.9375,1,0,0.0
1993-06-05,0.7,0.9,1.0,0.9,0.7,0.8500000000000001,0.8999999999999999,1,0,0.7
1993-06-12,0.7,0.9,1.0,0.9,0.7,0.7999999999999999,0.8624999999999999,1,0,0.7
1993-06-19,0.7,0.9,1.0,0.9,0.7,0.75,0.8250000000000001,1,0,0.7
1993-06-26,0.7,0.9,0.9,1.0,0.9,0.7,0.8,1,0,0.7
1993-07-03,0.5,0.7,0.9,1.0,0.9,0.6499999999999999,0.75,0,0,0.5
1993-07-10,0.5,0.7,0.9,1.0,0.9,0.6,0.7000000000000001,0,0,0.5
1993-07-17,0.5,0.7,0.9,1.0,0.9,0.5499999999999999,0.65,0,0,0.5
1993-07-24,0.5,0.7,0.9,0.9,1.0,0.5,0.6,0,0,0.5
1993-07-31,0.5,0.5,0.7,0.9,1.0,0.5,0.5750000000000001,0,0,0.5
1993-08-07,0.5,0.5,0.7,0.9,1.0,0.5,0.55,0,0,0.5
1993-08-14,0.5,0.5,0.7,0.9,1.0,0.5,0.525,0,0,0.5
1993-08-21,0.5,0.5,0.7,0.9,0.9,0.5,0.5,0,0,0.5
1993-08-28,0.5,0.5,0.5,0.7,0.9,0.5,0.5,0,0,0.5
1993-09-04,0.5,0.5,0.5,0.7,0.9,0.5,0.5,0,0,0.0
1993-09-11,0.5,0.5,0.5,0.7,0.9,0.5,0.5,0,0,0.0
1993-09-18,0.5,0.5,0.5,0.7,0.9,0.5,0.5,0,0,0.0
1993-09-25,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0,0,0.0
1993-10-02,0.4,0.5,0.5,0.5,0.7,0.47500000000000003,0.48750000000000004,0,0,0.0
1993-10-09,0.4,0.5,0.5,0.5,0.7,0.44999999999999996,0.47500000000000003,0,0,0.0
1993-10-16,0.4,0.5,0.5,0.5,0.7,0.425,0.4625,0,0,0.0
1993-10-23,0.4,0.5,0.5,0.5,0.5,0.4,0.45,0,0,0.0
1993-10-30,0.4,0.4,0.5,0.5,0.5,0.4,0.4375,0,0,0.0
1993-11-06,0.3,0.4,0.5,0.5,0.5,0.37500000000000006,0.41250000000000003,0,0,0.0
1993-11-13,0.3,0.4,0.5,0.5,0.5,0.35,0.3875,0,0,0.0
1993-11-20,0.3,0.4,0.5,0.5,0.5,0.325,0.36250000000000004,0,0,0.0
1993-11-27,0.3,0.4,0.4,0.5,0.5,0.3,0.35,0,0,0.0
1993-12-04,0.3,0.3,0.4,0.5,0.5,0.3,0.33749999999999997,0,0,0.0
1993-12-11,0.3,0.3,0.4,0.5,0.5,0.3,0.325,0,0,0.0
1993-12-18,0.3,0.3,0.4,0.5,0.5,0.3,0.3125,0,0,0.0
1993-12-25,0.3,0.3,0.4,0.4,0.5,0.3,0.3,0,0,0.0
1994-01-01,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0,0,0.0
1994-01-08,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0,0,0.0
1994-01-15,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0,0,0.0
1994-01-22,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0,0,0.0
1994-01-29,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0.0
1994-02-05,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0.0
1994-02-12,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0.0
1994-02-19,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0.0
1994-02-26,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0.0
1994-03-05,0.4,0.3,0.3,0.3,0.3,0.325,0.3125,0,0,0.0
1994-03-12,0.4,0.3,0.3,0.3,0.3,0.35,0.32499999999999996,0,0,0.0
1994-03-19,0.4,0.3,0.3,0.3,0.3,0.37500000000000006,0.3375,0,0,0.0
1994-03-26,0.4,0.3,0.3,0.3,0.3,0.4,0.35000000000000003,0,0,0.0
1994-04-02,0.5,0.4,0.3,0.3,0.3,0.425,0.375,0,0,0.0
1994-04-09,0.5,0.4,0.3,0.3,0.3,0.45,0.4,0,0,0.0
1994-04-16,0.5,0.4,0.3,0.3,0.3,0.475,0.42500000000000004,0,0,0.0
1994-04-23,0.5,0.4,0.3,0.3,0.3,0.5,0.45,0,0,0.0
1994-04-30,0.5,0.5,0.4,0.3,0.3,0.5,0.4625,0,0,0.0
1994-05-07,0.6,0.5,0.4,0.3,0.3,0.525,0.48750000000000004,1,0,0.0
1994-05-14,0.6,0.5,0.4,0.3,0.3,0.55,0.5125,1,0,0.0
1994-05-21,0.6,0.5,0.4,0.3,0.3,0.575,0.5375,1,0,0.0
1994-05-28,0.6,0.5,0.5,0.4,0.3,0.6,0.5499999999999999,1,0,0.0
1994-06-04,0.6,0.6,0.5,0.4,0.3,0.6,0.5625,1,0,0.6
1994-06-11,0.6,0.6,0.5,0.4,0.3,0.6,0.575,1,0,0.6
1994-06-18,0.6,0.6,0.5,0.4,0.3,0.6,0.5874999999999999,1,0,0.6
1994-06-25,0.6,0.6,0.5,0.5,0.4,0.6,0.6,1,0,0.6
1994-07-02,0.7,0.6,0.6,0.5,0.4,0.625,0.6125,1,0,0.7
1994-07-09,0.7,0.6,0.6,0.5,0.4,0.6499999999999999,0.6249999999999999,1,0,0.7
1994-07-16,0.7,0.6,0.6,0.5,0.4,0.6749999999999999,0.6375,1,0,0.7
1994-07-23,0.7,0.6,0.6,0.5,0.5,0.7,0.65,1,0,0.7
1994-07-30,0.7,0.7,0.6,0.6,0.5,0.7,0.6625,1,0,0.7
1994-08-06,0.8,0.7,0.6,0.6,0.5,0.7249999999999999,0.6875,1,0,0.8
1994-08-13,0.8,0.7,0.6,0.6,0.5,0.75,0.7125,1,0,0.8
1994-08-20,0.8,0.7,0.6,0.6,0.5,0.7749999999999999,0.7374999999999999,1,0,0.8
1994-08-27,0.8,0.7,0.7,0.6,0.6,0.8,0.75,1,0,0.8
1994-09-03,1.0,0.8,0.7,0.6,0.6,0.8500000000000001,0.7875000000000001,1,0,0.0
1994-09-10,1.0,0.8,0.7,0.6,0.6,0.9,0.8250000000000001,1,0,0.0
1994-09-17,1.0,0.8,0.7,0.6,0.6,0.95,0.8625,1,0,0.0
1994-09-24,1.0,0.8,0.7,0.7,0.6,1.0,0.9,1,0,0.0
1994-10-01,1.1,1.0,0.8,0.7,0.6,1.025,0.9375,1,0,0.0
1994-10-08,1.1,1.0,0.8,0.7,0.6,1.05,0.9750000000000001,1,0,0.0
1994-10-15,1.1,1.0,0.8,0.7,0.6,1.0750000000000002,1.0125000000000002,1,0,0.0
1994-10-22,1.1,1.0,0.8,0.7,0.7,1.1,1.05,1,0,0.0
1994-10-29,1.1,1.1,1.0,0.8,0.7,1.1,1.0625,1,0,0.0
1994-11-05,1.3,1.1,1.0,0.8,0.7,1.1500000000000001,1.1,1,0,0.0
1994-11-12,1.3,1.1,1.0,0.8,0.7,1.2000000000000002,1.1375,1,0,0.0
1994-11-19,1.3,1.1,1.0,0.8,0.7,1.25,1.175,1,0,0.0
1994-11-26,1.3,1.1,1.1,1.0,0.8,1.3,1.2000000000000002,1,0,0.0
1994-12-03,1.4,1.3,1.1,1.0,0.8,1.3250000000000002,1.2375,1,0,0.0
1994-12-10,1.4,1.3,1.1,1.0,0.8,1.3499999999999999,1.2750000000000001,1,0,0.0
1994-12-17,1.4,1.3,1.1,1.0,0.8,1.375,1.3125,1,0,0.0
1994-12-24,1.4,1.3,1.1,1.1,1.0,1.4,1.35,1,0,0.0
1994-12-31,1.4,1.4,1.3,1.1,1.0,1.4,1.3624999999999998,1,0,0.0
