week_ending,region,mean_nighttime_hours_below_18_above_0,mean_nighttime_hours_below_21_above_0,mean_nighttime_hours_below_24_above_0,mean_nighttime_hours_above_21,mean_nighttime_hours_above_24,mean_nighttime_hours_below_0,mean_nighttime_hours_below_neg5,mean_nighttime_hours_below_neg10,mean_daytime_hours_above_25,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_daytime_hours_above_40,mean_daytime_hours_below_neg5,mean_daytime_hours_below_0,mean_daytime_hours_below_5,mean_vpd_mean,mean_vpd_min,mean_vpd_max
1984-05-26,region_4,7.654952076677317,25.012779552715656,47.17891373801917,44.980830670926515,22.814696485623003,0.0,0.0,0.0,25.69968051118211,2.5207667731629395,0.0,0.0,0.0,0.0,0.0,0.8372540473937988,0.25867944955825806,1.3057608604431152
1984-06-02,region_4,25.207667731629392,36.584664536741215,54.88817891373802,33.40894568690096,15.08626198083067,0.0,0.0,0.0,15.699680511182109,0.6677316293929713,0.006389776357827476,0.0,0.0,0.0,0.7476038338658147,0.8514828681945801,0.29116198420524597,1.2945237159729004
1984-06-09,region_4,2.6900958466453675,14.613418530351439,36.12779552715655,55.373801916932905,33.853035143769965,0.0,0.0,0.0,42.11821086261981,11.584664536741213,0.1757188498402556,0.0,0.0,0.0,0.0,1.301818609237671,0.4404597282409668,1.990379810333252
1984-06-16,region_4,0.1501597444089457,4.057507987220447,25.233226837060702,65.94249201277955,44.766773162939295,0.0,0.0,0.0,47.30990415335463,17.079872204472842,0.3706070287539936,0.0,0.0,0.0,0.0,1.3856499195098877,0.4909113049507141,2.052175283432007
1984-06-23,region_4,0.20766773162939298,3.597444089456869,18.51437699680511,66.40255591054313,51.48242811501598,0.0,0.0,0.0,49.322683706070286,22.01916932907348,3.1246006389776357,0.0,0.0,0.0,0.0,1.4413343667984009,0.48032835125923157,2.152299165725708
1984-06-30,region_4,2.086261980830671,9.94888178913738,27.93929712460064,60.03833865814696,42.054313099041536,0.0,0.0,0.0,43.56230031948882,14.821086261980831,0.6645367412140575,0.0,0.0,0.0,0.0,1.3660082817077637,0.45132315158843994,2.0470190048217773
1984-07-07,region_4,1.450479233226837,7.127795527156549,27.523961661341854,62.86581469648562,42.46325878594249,0.0,0.0,0.0,43.86581469648562,13.833865814696486,0.805111821086262,0.0,0.0,0.0,0.0,1.2311464548110962,0.37814512848854065,1.8866372108459473
1984-07-14,region_4,2.242811501597444,6.0894568690095845,15.664536741214057,63.9073482428115,54.325878594249204,0.0,0.0,0.0,49.17252396166134,23.686900958466452,3.6613418530351436,0.0,0.0,0.0,0.0,1.5224394798278809,0.5130209922790527,2.309358835220337
1984-07-21,region_4,1.9201277955271565,7.932907348242812,26.099041533546327,62.063897763578275,43.894568690095845,0.0,0.0,0.0,43.019169329073485,11.814696485623003,0.6613418530351438,0.0,0.0,0.0,0.0,1.1520918607711792,0.3415761888027191,1.8017909526824951
1984-07-28,region_4,1.1853035143769968,5.830670926517572,25.552715654952078,64.1629392971246,44.43769968051118,0.0,0.0,0.0,44.18849840255591,14.108626198083067,0.6837060702875399,0.0,0.0,0.0,0.0,1.2026963233947754,0.3658876419067383,1.843226432800293
1984-08-04,region_4,2.680511182108626,13.015974440894569,36.233226837060705,56.980830670926515,33.766773162939295,0.0,0.0,0.0,35.26517571884984,4.364217252396166,0.0,0.0,0.0,0.0,0.0,0.7538660764694214,0.19805608689785004,1.2365820407867432
1984-08-11,region_4,0.06389776357827476,2.169329073482428,20.376996805111823,67.82747603833866,49.62300319488818,0.0,0.0,0.0,48.594249201277954,17.54632587859425,0.0,0.0,0.0,0.0,0.0,1.1211309432983398,0.29809698462486267,1.7555220127105713
1984-08-18,region_4,0.13738019169329074,3.1853035143769968,19.69329073482428,66.81150159744409,50.29392971246006,0.0,0.0,0.0,47.546325878594246,20.990415335463258,0.29073482428115016,0.0,0.0,0.0,0.0,1.3537921905517578,0.39393866062164307,2.0923409461975098
1984-08-25,region_4,3.415335463258786,11.178913738019169,27.984025559105433,58.82108626198083,42.01277955271566,0.0,0.0,0.0,42.460063897763575,13.92332268370607,0.3865814696485623,0.0,0.0,0.0,0.0,1.286262035369873,0.3259832561016083,2.0862326622009277
